book_id,anchor_id,narrator_id
ibnmajah,3497,11
ibnmajah,3498,8
ibnmajah,3498,1227
ibnmajah,3498,4216
ibnmajah,3499,10566
ibnmajah,3499,218
ibnmajah,3499,281
ibnmajah,3500,10566
ibnmajah,3500,10756
ibnmajah,3500,111
ibnmajah,3500,10801
ibnmajah,3500,5099
ibnmajah,3501,11649
ibnmajah,3501,5
ibnmajah,3501,25101
ibnmajah,3502,10566
ibnmajah,3502,15
ibnmajah,3503,20720
ibnmajah,3504,10566
ibnmajah,3504,218
ibnmajah,3504,30013
ibnmajah,3504,11
ibnmajah,3505,1924
ibnmajah,3505,1472
ibnmajah,3505,206
ibnmajah,3505,401
ibnmajah,3506,208
ibnmajah,3506,27
ibnmajah,3506,25
ibnmajah,3506,16
ibnmajah,3506,4073
ibnmajah,3506,16
ibnmajah,3507,10566
ibnmajah,3507,6655
ibnmajah,3508,143
ibnmajah,3509,144
ibnmajah,3510,10566
ibnmajah,3510,284
ibnmajah,3510,28
ibnmajah,3510,190
ibnmajah,3510,19828
ibnmajah,3511,10566
ibnmajah,3511,11
ibnmajah,3512,5
ibnmajah,3512,520
ibnmajah,3512,16
ibnmajah,3513,208
ibnmajah,3513,158
ibnmajah,3513,3131
ibnmajah,3514,10566
ibnmajah,3514,16
ibnmajah,3514,143
ibnmajah,3515,5
ibnmajah,3515,295
ibnmajah,3516,30149
ibnmajah,3516,27
ibnmajah,3516,5335
ibnmajah,3517,967
ibnmajah,3518,8087
ibnmajah,3518,133
ibnmajah,3518,11173
ibnmajah,3519,10566
ibnmajah,3519,11560
ibnmajah,3519,4
ibnmajah,3519,10566
ibnmajah,3519,28
ibnmajah,3520,10566
ibnmajah,3521,10566
ibnmajah,3522,11314
ibnmajah,3522,19572
ibnmajah,3522,218
ibnmajah,3522,3974
ibnmajah,3522,947
ibnmajah,3522,967
ibnmajah,3523,7980
ibnmajah,3523,992
ibnmajah,3524,143
ibnmajah,3524,563
ibnmajah,3524,142
ibnmajah,3525,21194
ibnmajah,3525,10566
ibnmajah,3525,11
ibnmajah,3526,143
ibnmajah,3526,3222
ibnmajah,3526,408
ibnmajah,3526,8
ibnmajah,3526,30013
ibnmajah,3526,28005
ibnmajah,3526,3222
ibnmajah,3527,39798
ibnmajah,3527,40
ibnmajah,3528,10566
ibnmajah,3528,42
ibnmajah,3529,637
ibnmajah,3529,143
ibnmajah,3529,680
ibnmajah,3530,34035
ibnmajah,3530,235
ibnmajah,3530,16
ibnmajah,3530,28
ibnmajah,3530,295
ibnmajah,3531,5
ibnmajah,3531,123
ibnmajah,3532,10566
ibnmajah,3532,20334
ibnmajah,3532,218
ibnmajah,3532,19892
ibnmajah,3533,11649
ibnmajah,3533,22771
ibnmajah,3533,18147
ibnmajah,3534,10566
ibnmajah,3534,263
ibnmajah,3534,144
ibnmajah,3535,39075
ibnmajah,3535,16
ibnmajah,3536,208
ibnmajah,3536,263
ibnmajah,3536,143
ibnmajah,3537,10566
ibnmajah,3537,218
ibnmajah,3538,10566
ibnmajah,3538,3981
ibnmajah,3539,10566
ibnmajah,3540,10566
ibnmajah,3541,10566
ibnmajah,3541,5
ibnmajah,3541,143
ibnmajah,3542,3236
ibnmajah,3542,9768
ibnmajah,3542,604
ibnmajah,3542,143
ibnmajah,3542,34
ibnmajah,3543,8
ibnmajah,3543,16
ibnmajah,3543,30013
ibnmajah,3543,5
ibnmajah,3543,16
ibnmajah,3543,208
ibnmajah,3544,28
ibnmajah,3544,547
ibnmajah,3545,10566
ibnmajah,3545,16
ibnmajah,3545,1832
ibnmajah,3546,28774
ibnmajah,3546,2
ibnmajah,3546,218
ibnmajah,3547,10566
ibnmajah,3547,143
ibnmajah,3547,10984
ibnmajah,3547,11
ibnmajah,3547,9
ibnmajah,3547,76
ibnmajah,3548,143
ibnmajah,3548,208
ibnmajah,3548,20740
ibnmajah,3548,967
ibnmajah,3549,10974
ibnmajah,3549,409
ibnmajah,3549,263
ibnmajah,3549,8
ibnmajah,3550,10566
ibnmajah,3550,284
ibnmajah,3551,10566
ibnmajah,3551,383
ibnmajah,3551,3834
ibnmajah,3552,34002
ibnmajah,3552,284
ibnmajah,3552,998
ibnmajah,3552,22
ibnmajah,3552,40
ibnmajah,3553,21101
ibnmajah,3553,11151
ibnmajah,3553,19
ibnmajah,3554,20442
ibnmajah,3554,680
ibnmajah,3554,31634
ibnmajah,3554,5
ibnmajah,3555,144
ibnmajah,3555,992
ibnmajah,3555,399
ibnmajah,3556,28774
ibnmajah,3556,20644
ibnmajah,3556,19951
ibnmajah,3556,9803
ibnmajah,3557,10566
ibnmajah,3557,218
ibnmajah,3557,3373
ibnmajah,3558,11278
ibnmajah,3559,284
ibnmajah,3559,11206
ibnmajah,3560,10566
ibnmajah,3560,16
ibnmajah,3560,18675
ibnmajah,3560,11159
ibnmajah,3560,8273
ibnmajah,3561,10566
ibnmajah,3561,16
ibnmajah,3561,9
ibnmajah,3562,10566
ibnmajah,3562,30
ibnmajah,3563,37595
ibnmajah,3563,998
ibnmajah,3563,22
ibnmajah,3563,40
ibnmajah,3564,30344
ibnmajah,3564,858
ibnmajah,3564,218
ibnmajah,3564,17548
ibnmajah,3564,18970
ibnmajah,3565,1924
ibnmajah,3565,579
ibnmajah,3565,144
ibnmajah,3565,19
ibnmajah,3566,143
ibnmajah,3566,16
ibnmajah,3566,11
ibnmajah,3567,5
ibnmajah,3567,1127
ibnmajah,3567,10834
ibnmajah,3567,392
ibnmajah,3568,18899
ibnmajah,3568,11705
ibnmajah,3568,858
ibnmajah,3568,449
ibnmajah,3568,18414
ibnmajah,3569,10566
ibnmajah,3569,5
ibnmajah,3569,16
ibnmajah,3569,18675
ibnmajah,3570,10566
ibnmajah,3571,10566
ibnmajah,3571,143
ibnmajah,3571,143
ibnmajah,3572,10566
ibnmajah,3572,1472
ibnmajah,3572,5
ibnmajah,3572,284
ibnmajah,3572,1472
ibnmajah,3573,5
ibnmajah,3573,284
ibnmajah,3573,10606
ibnmajah,3574,10566
ibnmajah,3574,218
ibnmajah,3574,1227
ibnmajah,3574,1682
ibnmajah,3574,166
ibnmajah,3575,31899
ibnmajah,3575,14657
ibnmajah,3576,10566
ibnmajah,3576,11278
ibnmajah,3576,30013
ibnmajah,3577,30424
ibnmajah,3577,284
ibnmajah,3577,30
ibnmajah,3578,18726
ibnmajah,3578,27
ibnmajah,3579,10566
ibnmajah,3579,143
ibnmajah,3579,111
ibnmajah,3579,1924
ibnmajah,3580,18675
ibnmajah,3580,383
ibnmajah,3581,8
ibnmajah,3582,10566
ibnmajah,3582,218
ibnmajah,3582,10756
ibnmajah,3583,10566
ibnmajah,3584,144
ibnmajah,3584,284
ibnmajah,3584,10897
ibnmajah,3585,10566
ibnmajah,3585,10756
ibnmajah,3586,10566
ibnmajah,3586,579
ibnmajah,3586,16
ibnmajah,3587,10566
ibnmajah,3587,10897
ibnmajah,3588,10566
ibnmajah,3588,992
ibnmajah,3588,19
ibnmajah,3589,10566
ibnmajah,3589,5
ibnmajah,3589,11324
ibnmajah,3589,27
ibnmajah,3590,10566
ibnmajah,3590,8
ibnmajah,3591,10566
ibnmajah,3591,20334
ibnmajah,3591,18675
ibnmajah,3592,10566
ibnmajah,3592,143
ibnmajah,3592,4500
ibnmajah,3593,10566
ibnmajah,3593,8273
ibnmajah,3594,10566
ibnmajah,3594,3710
ibnmajah,3595,20334
ibnmajah,3595,143
ibnmajah,3595,218
ibnmajah,3595,992
ibnmajah,3595,16
ibnmajah,3595,5
ibnmajah,3596,10566
ibnmajah,3596,20334
ibnmajah,3596,218
ibnmajah,3596,9835
ibnmajah,3597,20334
ibnmajah,3597,8
ibnmajah,3597,16
ibnmajah,3598,3981
ibnmajah,3599,10566
ibnmajah,3599,1913
ibnmajah,3600,408
ibnmajah,3600,15
ibnmajah,3600,31
ibnmajah,3600,16
ibnmajah,3601,10566
ibnmajah,3601,5
ibnmajah,3601,218
ibnmajah,3601,30
ibnmajah,3602,10566
ibnmajah,3602,50
ibnmajah,3602,16
ibnmajah,3603,3981
ibnmajah,3603,144
ibnmajah,3603,28
ibnmajah,3604,5
ibnmajah,3604,30013
ibnmajah,3604,208
ibnmajah,3604,143
ibnmajah,3604,172
ibnmajah,3605,10566
ibnmajah,3605,218
ibnmajah,3605,28
ibnmajah,3606,143
ibnmajah,3606,218
ibnmajah,3606,967
ibnmajah,3607,208
ibnmajah,3607,4
ibnmajah,3607,16
ibnmajah,3608,100
ibnmajah,3608,24479
ibnmajah,3608,4
ibnmajah,3608,3875
ibnmajah,3609,284
ibnmajah,3609,15
ibnmajah,3609,8
ibnmajah,3610,10566
ibnmajah,3610,284
ibnmajah,3610,18675
ibnmajah,3611,10566
ibnmajah,3611,20334
ibnmajah,3611,8703
ibnmajah,3612,10566
ibnmajah,3612,22
ibnmajah,3612,42
ibnmajah,3612,218
ibnmajah,3612,208
ibnmajah,3613,10566
ibnmajah,3613,5
ibnmajah,3613,8
ibnmajah,3613,16
ibnmajah,3614,5
ibnmajah,3614,16
ibnmajah,3614,16
ibnmajah,3615,10566
ibnmajah,3615,218
ibnmajah,3616,143
ibnmajah,3617,16
ibnmajah,3617,4500
ibnmajah,3618,5
ibnmajah,3619,5
ibnmajah,3619,16
ibnmajah,3620,15130
ibnmajah,3620,28094
ibnmajah,3621,284
ibnmajah,3622,16
ibnmajah,3622,16
ibnmajah,3623,3236
ibnmajah,3623,17031
ibnmajah,3623,4
ibnmajah,3624,10566
ibnmajah,3625,13
ibnmajah,3625,3
ibnmajah,3625,4747
ibnmajah,3626,10566
ibnmajah,3626,18675
ibnmajah,3626,4500
ibnmajah,3627,158
ibnmajah,3627,143
ibnmajah,3627,3834
ibnmajah,3628,143
ibnmajah,3629,143
ibnmajah,3629,22
ibnmajah,3630,38559
ibnmajah,3630,295
ibnmajah,3631,10566
ibnmajah,3631,284
ibnmajah,3631,30013
ibnmajah,3632,10566
ibnmajah,3632,295
ibnmajah,3632,409
ibnmajah,3632,18675
ibnmajah,3633,10566
ibnmajah,3633,158
ibnmajah,3633,409
ibnmajah,3633,295
ibnmajah,3634,10566
ibnmajah,3634,218
ibnmajah,3634,3810
ibnmajah,3635,8
ibnmajah,3635,30013
ibnmajah,3635,8
ibnmajah,3635,144
ibnmajah,3636,10566
ibnmajah,3636,27
ibnmajah,3636,563
ibnmajah,3636,3045
ibnmajah,3637,10566
ibnmajah,3637,18675
ibnmajah,3637,3
ibnmajah,3638,10566
ibnmajah,3638,16
ibnmajah,3639,10566
ibnmajah,3639,284
ibnmajah,3639,11241
ibnmajah,3640,10566
ibnmajah,3640,992
ibnmajah,3640,19
ibnmajah,3641,143
ibnmajah,3641,4
ibnmajah,3641,19
ibnmajah,3642,16
ibnmajah,3642,947
ibnmajah,3643,5
ibnmajah,3643,218
ibnmajah,3643,30
ibnmajah,3644,10566
ibnmajah,3644,16
ibnmajah,3644,143
ibnmajah,3644,10840
ibnmajah,3645,10566
ibnmajah,3645,284
ibnmajah,3645,11241
ibnmajah,3646,143
ibnmajah,3646,11418
ibnmajah,3646,383
ibnmajah,3646,20475
ibnmajah,3646,19
ibnmajah,3647,10566
ibnmajah,3647,16
ibnmajah,3647,409
ibnmajah,3647,16
ibnmajah,3647,16
ibnmajah,3648,10566
ibnmajah,3648,16
ibnmajah,3649,10566
ibnmajah,3649,284
ibnmajah,3649,18675
ibnmajah,3650,5
ibnmajah,3650,16
ibnmajah,3650,5
ibnmajah,3651,10566
ibnmajah,3651,5
ibnmajah,3651,143
ibnmajah,3652,100
ibnmajah,3652,28401
ibnmajah,3652,334
ibnmajah,3653,10566
ibnmajah,3653,50
ibnmajah,3653,8
ibnmajah,3655,10566
ibnmajah,3655,15
ibnmajah,3655,295
ibnmajah,3655,10871
ibnmajah,3656,10566
ibnmajah,3657,10566
ibnmajah,3657,1913
ibnmajah,3657,18675
ibnmajah,3658,284
ibnmajah,3658,331
ibnmajah,3659,10566
ibnmajah,3660,10566
ibnmajah,3660,17189
ibnmajah,3660,10756
ibnmajah,3661,144
ibnmajah,3661,8087
ibnmajah,3661,7931
ibnmajah,3661,22
ibnmajah,3661,5304
ibnmajah,3662,144
ibnmajah,3662,10641
ibnmajah,3662,967
ibnmajah,3662,5
ibnmajah,3663,143
ibnmajah,3663,284
ibnmajah,3664,5
ibnmajah,3664,16
ibnmajah,3664,8
ibnmajah,3664,12018
ibnmajah,3665,10566
ibnmajah,3665,144
ibnmajah,3666,10566
ibnmajah,3666,16
ibnmajah,3666,4500
ibnmajah,3667,10566
ibnmajah,3667,15
ibnmajah,3667,579
ibnmajah,3667,332
ibnmajah,3668,10566
ibnmajah,3668,143
ibnmajah,3668,9
ibnmajah,3669,20419
ibnmajah,3669,2032
ibnmajah,3669,189
ibnmajah,3670,11278
ibnmajah,3671,30344
ibnmajah,3671,5
ibnmajah,3671,11
ibnmajah,3671,216
ibnmajah,3671,19
ibnmajah,3672,10566
ibnmajah,3672,284
ibnmajah,3672,28
ibnmajah,3673,10566
ibnmajah,3673,218
ibnmajah,3673,143
ibnmajah,3673,10957
ibnmajah,3673,295
ibnmajah,3674,5
ibnmajah,3674,10846
ibnmajah,3675,10566
ibnmajah,3675,284
ibnmajah,3675,4500
ibnmajah,3676,143
ibnmajah,3676,10957
ibnmajah,3676,218
ibnmajah,3676,189
ibnmajah,3677,5
ibnmajah,3678,10566
ibnmajah,3678,9907
ibnmajah,3678,11
ibnmajah,3679,5
ibnmajah,3679,295
ibnmajah,3679,4500
ibnmajah,3679,11314
ibnmajah,3679,6876
ibnmajah,3680,144
ibnmajah,3680,15107
ibnmajah,3680,29129
ibnmajah,3680,9271
ibnmajah,3680,16
ibnmajah,3681,10566
ibnmajah,3681,256
ibnmajah,3682,10566
ibnmajah,3682,16
ibnmajah,3683,10566
ibnmajah,3683,218
ibnmajah,3683,144
ibnmajah,3683,295
ibnmajah,3683,295
ibnmajah,3684,5
ibnmajah,3684,11
ibnmajah,3684,9
ibnmajah,3685,208
ibnmajah,3685,19
ibnmajah,3686,10566
ibnmajah,3686,16
ibnmajah,3686,143
ibnmajah,3686,8
ibnmajah,3687,5
ibnmajah,3687,297
ibnmajah,3687,8
ibnmajah,3687,4057
ibnmajah,3688,38110
ibnmajah,3688,10566
ibnmajah,3689,10566
ibnmajah,3689,143
ibnmajah,3689,144
ibnmajah,3689,19575
ibnmajah,3690,10566
ibnmajah,3690,11397
ibnmajah,3691,10566
ibnmajah,3691,158
ibnmajah,3691,3710
ibnmajah,3692,10566
ibnmajah,3693,10566
ibnmajah,3693,8087
ibnmajah,3693,143
ibnmajah,3694,10566
ibnmajah,3694,143
ibnmajah,3694,3958
ibnmajah,3694,16
ibnmajah,3695,10566
ibnmajah,3695,16
ibnmajah,3695,18675
ibnmajah,3695,4500
ibnmajah,3696,10566
ibnmajah,3696,20334
ibnmajah,3697,263
ibnmajah,3697,19
ibnmajah,3699,143
ibnmajah,3699,218
ibnmajah,3699,11410
ibnmajah,3700,19255
ibnmajah,3701,284
ibnmajah,3701,30013
ibnmajah,3702,5
ibnmajah,3702,3810
ibnmajah,3702,31277
ibnmajah,3702,19
ibnmajah,3703,10566
ibnmajah,3703,19255
ibnmajah,3703,385
ibnmajah,3704,10566
ibnmajah,3704,143
ibnmajah,3704,218
ibnmajah,3704,8
ibnmajah,3705,16
ibnmajah,3705,28
ibnmajah,3705,16
ibnmajah,3705,449
ibnmajah,3706,218
ibnmajah,3706,11585
ibnmajah,3707,10566
ibnmajah,3707,20334
ibnmajah,3707,11401
ibnmajah,3708,10566
ibnmajah,3708,10566
ibnmajah,3708,16
ibnmajah,3709,10566
ibnmajah,3709,143
ibnmajah,3710,3981
ibnmajah,3710,16
ibnmajah,3710,8
ibnmajah,3711,28666
ibnmajah,3711,16
ibnmajah,3712,143
ibnmajah,3712,11
ibnmajah,3713,10566
ibnmajah,3713,218
ibnmajah,3713,19
ibnmajah,3714,5
ibnmajah,3714,147
ibnmajah,3714,11152
ibnmajah,3715,10566
ibnmajah,3715,5
ibnmajah,3715,30013
ibnmajah,3715,8
ibnmajah,3716,5
ibnmajah,3716,19
ibnmajah,3717,28
ibnmajah,3717,11173
ibnmajah,3718,5
ibnmajah,3719,2413
ibnmajah,3719,3228
ibnmajah,3719,5
ibnmajah,3719,2413
ibnmajah,3719,16
ibnmajah,3720,5
ibnmajah,3720,19
ibnmajah,3721,10566
ibnmajah,3721,263
ibnmajah,3721,143
ibnmajah,3721,28
ibnmajah,3722,10566
ibnmajah,3722,15
ibnmajah,3723,143
ibnmajah,3723,19575
ibnmajah,3723,11314
ibnmajah,3723,172
ibnmajah,3724,32048
ibnmajah,3724,8088
ibnmajah,3724,22204
ibnmajah,3725,32048
ibnmajah,3725,237
ibnmajah,3725,19127
ibnmajah,3726,295
ibnmajah,3726,18675
ibnmajah,3726,2035
ibnmajah,3726,2081
ibnmajah,3727,295
ibnmajah,3728,22
ibnmajah,3729,644
ibnmajah,3729,3
ibnmajah,3731,2242
ibnmajah,3731,5273
ibnmajah,3732,9271
ibnmajah,3733,30
ibnmajah,3733,10756
ibnmajah,3734,28793
ibnmajah,3734,1227
ibnmajah,3734,16
ibnmajah,3735,10566
ibnmajah,3735,284
ibnmajah,3735,15095
ibnmajah,3737,10566
ibnmajah,3737,12321
ibnmajah,3738,10566
ibnmajah,3738,11314
ibnmajah,3738,19572
ibnmajah,3738,16
ibnmajah,3738,20
ibnmajah,3739,144
ibnmajah,3740,10566
ibnmajah,3741,16
ibnmajah,3742,8
ibnmajah,3742,1127
ibnmajah,3742,163
ibnmajah,3743,10566
ibnmajah,3743,11063
ibnmajah,3744,8
ibnmajah,3745,10566
ibnmajah,3745,11314
ibnmajah,3745,1227
ibnmajah,3746,10566
ibnmajah,3746,3406
ibnmajah,3747,28798
ibnmajah,3747,30013
ibnmajah,3748,263
ibnmajah,3748,5
ibnmajah,3748,8
ibnmajah,3748,8
ibnmajah,3748,16
ibnmajah,3749,5
ibnmajah,3749,10566
ibnmajah,3749,10756
ibnmajah,3749,16
ibnmajah,3750,5
ibnmajah,3750,10913
ibnmajah,3751,5
ibnmajah,3751,8
ibnmajah,3751,10756
ibnmajah,3751,1127
ibnmajah,3752,5
ibnmajah,3752,158
ibnmajah,3752,1127
ibnmajah,3753,144
ibnmajah,3753,16
ibnmajah,3753,28
ibnmajah,3754,5
ibnmajah,3755,16
ibnmajah,3755,10566
ibnmajah,3755,858
ibnmajah,3755,8
ibnmajah,3755,39
ibnmajah,3757,143
ibnmajah,3757,284
ibnmajah,3757,1227
ibnmajah,3758,10566
ibnmajah,3758,3981
ibnmajah,3758,16
ibnmajah,3758,28
ibnmajah,3760,143
ibnmajah,3760,295
ibnmajah,3760,3236
ibnmajah,3760,39947
ibnmajah,3760,9
ibnmajah,3761,10566
ibnmajah,3761,28
ibnmajah,3761,2081
ibnmajah,3761,401
ibnmajah,3762,10566
ibnmajah,3762,20334
ibnmajah,3762,18675
ibnmajah,3762,4500
ibnmajah,3763,16
ibnmajah,3763,986
ibnmajah,3763,383
ibnmajah,3764,16
ibnmajah,3764,143
ibnmajah,3765,328
ibnmajah,3765,10756
ibnmajah,3765,143
ibnmajah,3766,144
ibnmajah,3766,13312
ibnmajah,3766,3713
ibnmajah,3766,4
ibnmajah,3767,14501
ibnmajah,3767,2012
ibnmajah,3767,19
ibnmajah,3768,10566
ibnmajah,3768,563
ibnmajah,3769,284
ibnmajah,3770,10566
ibnmajah,3770,11325
ibnmajah,3771,10566
ibnmajah,3771,16
ibnmajah,3772,10566
ibnmajah,3772,218
ibnmajah,3773,10566
ibnmajah,3773,20334
ibnmajah,3773,16
ibnmajah,3774,10566
ibnmajah,3774,218
ibnmajah,3774,31902
ibnmajah,3775,208
ibnmajah,3776,144
ibnmajah,3776,284
ibnmajah,3776,16
ibnmajah,3777,144
ibnmajah,3777,284
ibnmajah,3777,34
ibnmajah,3778,1810
ibnmajah,3779,144
ibnmajah,3779,3981
ibnmajah,3779,4500
ibnmajah,3779,3877
ibnmajah,3779,9
ibnmajah,3780,18675
ibnmajah,3781,5
ibnmajah,3781,132
ibnmajah,3782,10566
ibnmajah,3783,3573
ibnmajah,3784,992
ibnmajah,3784,10606
ibnmajah,3785,10566
ibnmajah,3785,11159
ibnmajah,3785,8273
ibnmajah,3786,10566
ibnmajah,3787,22
ibnmajah,3787,383
ibnmajah,3788,30
ibnmajah,3788,218
ibnmajah,3788,3810
ibnmajah,3788,19
ibnmajah,3789,5
ibnmajah,3789,28
ibnmajah,3790,32048
ibnmajah,3790,7834
ibnmajah,3790,16
ibnmajah,3790,4423
ibnmajah,3790,32
ibnmajah,3791,10566
ibnmajah,3791,295
ibnmajah,3791,25
ibnmajah,3792,143
ibnmajah,3792,11670
ibnmajah,3793,15
ibnmajah,3793,27
ibnmajah,3793,380
ibnmajah,3793,16
ibnmajah,3794,11278
ibnmajah,3794,28666
ibnmajah,3795,35158
ibnmajah,3795,208
ibnmajah,3795,11418
ibnmajah,3795,295
ibnmajah,3796,4747
ibnmajah,3796,6124
ibnmajah,3796,3834
ibnmajah,3796,19113
ibnmajah,3796,8
ibnmajah,3796,32
ibnmajah,3797,30308
ibnmajah,3797,10502
ibnmajah,3797,143
ibnmajah,3798,15
ibnmajah,3798,42
ibnmajah,3799,10566
ibnmajah,3799,8011
ibnmajah,3799,3981
ibnmajah,3799,143
ibnmajah,3800,8
ibnmajah,3800,19046
ibnmajah,3800,12192
ibnmajah,3800,34
ibnmajah,3801,30308
ibnmajah,3801,10641
ibnmajah,3801,18860
ibnmajah,3801,30468
ibnmajah,3802,5
ibnmajah,3802,295
ibnmajah,3802,8944
ibnmajah,3803,37540
ibnmajah,3803,19575
ibnmajah,3803,19572
ibnmajah,3803,10722
ibnmajah,3804,5
ibnmajah,3804,579
ibnmajah,3804,143
ibnmajah,3805,30
ibnmajah,3805,8669
ibnmajah,3806,143
ibnmajah,3806,331
ibnmajah,3807,10566
ibnmajah,3807,10756
ibnmajah,3807,967
ibnmajah,3808,10566
ibnmajah,3808,143
ibnmajah,3808,208
ibnmajah,3809,295
ibnmajah,3809,10618
ibnmajah,3809,10806
ibnmajah,3809,148
ibnmajah,3810,30308
ibnmajah,3810,11126
ibnmajah,3811,8
ibnmajah,3811,237
ibnmajah,3811,3265
ibnmajah,3811,392
ibnmajah,3812,17071
ibnmajah,3812,465
ibnmajah,3812,42
ibnmajah,3813,5
ibnmajah,3813,3
ibnmajah,3813,11314
ibnmajah,3814,5
ibnmajah,3814,42
ibnmajah,3814,143
ibnmajah,3815,10566
ibnmajah,3815,143
ibnmajah,3815,143
ibnmajah,3816,5
ibnmajah,3816,3710
ibnmajah,3816,4500
ibnmajah,3817,5
ibnmajah,3817,10566
ibnmajah,3818,39798
ibnmajah,3818,208
ibnmajah,3818,16
ibnmajah,3819,144
ibnmajah,3819,19575
ibnmajah,3819,926
ibnmajah,3819,18944
ibnmajah,3819,16
ibnmajah,3820,10566
ibnmajah,3820,218
ibnmajah,3820,10756
ibnmajah,3820,5
ibnmajah,3821,5
ibnmajah,3821,11397
ibnmajah,3822,10566
ibnmajah,3823,10566
ibnmajah,3824,143
ibnmajah,3825,5
ibnmajah,3825,8
ibnmajah,3826,32048
ibnmajah,3826,143
ibnmajah,3826,22
ibnmajah,3826,4110
ibnmajah,3827,10566
ibnmajah,3827,3220
ibnmajah,3828,5
ibnmajah,3828,11423
ibnmajah,3828,148
ibnmajah,3829,143
ibnmajah,3829,4500
ibnmajah,3830,5
ibnmajah,3830,5210
ibnmajah,3830,16
ibnmajah,3830,19870
ibnmajah,3830,19244
ibnmajah,3831,10566
ibnmajah,3831,143
ibnmajah,3832,31899
ibnmajah,3832,8
ibnmajah,3833,10566
ibnmajah,3833,16
ibnmajah,3833,579
ibnmajah,3833,143
ibnmajah,3834,208
ibnmajah,3834,19
ibnmajah,3835,143
ibnmajah,3835,10957
ibnmajah,3835,218
ibnmajah,3835,16
ibnmajah,3836,5
ibnmajah,3837,30412
ibnmajah,3837,10957
ibnmajah,3837,4500
ibnmajah,3838,10566
ibnmajah,3838,16
ibnmajah,3838,5
ibnmajah,3838,144
ibnmajah,3839,10566
ibnmajah,3839,16
ibnmajah,3839,4800
ibnmajah,3840,30308
ibnmajah,3840,4012
ibnmajah,3841,10566
ibnmajah,3841,18675
ibnmajah,3841,11222
ibnmajah,3842,143
ibnmajah,3842,11151
ibnmajah,3842,21
ibnmajah,3843,5
ibnmajah,3843,50
ibnmajah,3843,143
ibnmajah,3844,5
ibnmajah,3844,28
ibnmajah,3845,218
ibnmajah,3846,10566
ibnmajah,3846,10756
ibnmajah,3846,1730
ibnmajah,3846,94
ibnmajah,3847,30224
ibnmajah,3848,8
ibnmajah,3848,30013
ibnmajah,3848,237
ibnmajah,3848,19
ibnmajah,3849,401
ibnmajah,3849,218
ibnmajah,3849,334
ibnmajah,3849,7310
ibnmajah,3850,5
ibnmajah,3850,11303
ibnmajah,3850,16
ibnmajah,3851,5
ibnmajah,3851,14303
ibnmajah,3852,30
ibnmajah,3852,15
ibnmajah,3852,11
ibnmajah,3853,5
ibnmajah,3853,158
ibnmajah,3853,42
ibnmajah,3854,16
ibnmajah,3855,3981
ibnmajah,3855,18675
ibnmajah,3855,8703
ibnmajah,3855,69
ibnmajah,3856,8
ibnmajah,3856,3975
ibnmajah,3856,16
ibnmajah,3856,8
ibnmajah,3856,3975
ibnmajah,3857,5
ibnmajah,3857,42
ibnmajah,3858,5
ibnmajah,3858,19
ibnmajah,3858,19
ibnmajah,3859,20003
ibnmajah,3859,143
ibnmajah,3859,16
ibnmajah,3860,10566
ibnmajah,3860,263
ibnmajah,3860,143
ibnmajah,3861,144
ibnmajah,3861,1227
ibnmajah,3861,579
ibnmajah,3861,465
ibnmajah,3862,16
ibnmajah,3862,11314
ibnmajah,3863,143
ibnmajah,3863,19577
ibnmajah,3863,93
ibnmajah,3864,10566
ibnmajah,3864,10756
ibnmajah,3865,30013
ibnmajah,3865,21
ibnmajah,3866,143
ibnmajah,3866,1511
ibnmajah,3866,8714
ibnmajah,3866,9604
ibnmajah,3867,30
ibnmajah,3867,10756
ibnmajah,3867,11173
ibnmajah,3868,32048
ibnmajah,3868,992
ibnmajah,3869,143
ibnmajah,3869,30013
ibnmajah,3869,256
ibnmajah,3869,4
ibnmajah,3870,10566
ibnmajah,3870,143
ibnmajah,3871,22736
ibnmajah,3871,40
ibnmajah,3871,12036
ibnmajah,3872,5
ibnmajah,3872,409
ibnmajah,3872,19575
ibnmajah,3872,16
ibnmajah,3873,208
ibnmajah,3873,992
ibnmajah,3874,16
ibnmajah,3874,4500
ibnmajah,3875,3236
ibnmajah,3875,10957
ibnmajah,3876,5
ibnmajah,3876,385
ibnmajah,3877,5
ibnmajah,3878,8
ibnmajah,3878,19575
ibnmajah,3878,200
ibnmajah,3878,3205
ibnmajah,3878,40
ibnmajah,3879,10566
ibnmajah,3879,27
ibnmajah,3880,5
ibnmajah,3880,1227
ibnmajah,3880,1726
ibnmajah,3881,5
ibnmajah,3881,10756
ibnmajah,3881,4561
ibnmajah,3881,8703
ibnmajah,3881,32
ibnmajah,3882,143
ibnmajah,3882,5
ibnmajah,3882,992
ibnmajah,3882,10560
ibnmajah,3882,16
ibnmajah,3883,5
ibnmajah,3884,10566
ibnmajah,3884,183
ibnmajah,3885,32048
ibnmajah,3885,11274
ibnmajah,3885,16
ibnmajah,3885,11173
ibnmajah,3886,8
ibnmajah,3886,30013
ibnmajah,3886,10974
ibnmajah,3887,34
ibnmajah,3888,20334
ibnmajah,3888,16
ibnmajah,3889,10566
ibnmajah,3889,15646
ibnmajah,3890,144
ibnmajah,3890,4747
ibnmajah,3891,10566
ibnmajah,3891,32
ibnmajah,3892,5
ibnmajah,3892,271
ibnmajah,3893,144
